V1,V2,V3,V4,V5,V6,V7,V8,grid
349,59,88,14,20.725,122.35,S,0,12107
349,63,88,15,20.775,122.35,S,0,12108
349,67,88,16,20.825,122.35,S,0,12109
349,71,88,17,20.875,122.35,S,0,12110
349,75,88,18,20.925,122.35,S,0,12111
349,79,88,19,20.975,122.35,S,0,12112
349,83,88,20,21.025,122.35,S,0,12113
349,87,88,21,21.075,122.35,S,0,12114
349,91,88,22,21.125,122.35,S,0,12115
349,95,88,23,21.175,122.35,S,0,12116
349,99,88,24,21.225,122.35,S,0,12117
349,103,88,25,21.275,122.35,S,0,12118
349,107,88,26,21.325,122.35,S,0,12119
349,111,88,27,21.375,122.35,S,0,12120
349,115,88,28,21.425,122.35,S,0,12121
349,119,88,29,21.475,122.35,S,0,12122
349,123,88,30,21.525,122.35,S,0,12123
349,127,88,31,21.575,122.35,S,0,12124
349,131,88,32,21.625,122.35,S,0,12125
349,135,88,33,21.675,122.35,S,0,12126
349,139,88,34,21.725,122.35,S,0,12127
349,143,88,35,21.775,122.35,S,0,12128
349,147,88,36,21.825,122.35,S,0,12129
349,151,88,37,21.875,122.35,S,0,12130
349,155,88,38,21.925,122.35,S,0,12131
349,159,88,39,21.975,122.35,S,0,12132
349,163,88,40,22.025,122.35,S,0,12133
349,167,88,41,22.075,122.35,S,0,12134
349,171,88,42,22.125,122.35,S,0,12135
349,175,88,43,22.175,122.35,S,0,12136
349,179,88,44,22.225,122.35,S,0,12137
349,183,88,45,22.275,122.35,S,0,12138
349,187,88,46,22.325,122.35,S,0,12139
349,191,88,47,22.375,122.35,S,0,12140
349,195,88,48,22.425,122.35,S,0,12141
349,199,88,49,22.475,122.35,S,0,12142
349,203,88,50,22.525,122.35,S,0,12143
349,207,88,51,22.575,122.35,S,0,12144
349,211,88,52,22.625,122.35,S,0,12145
349,215,88,53,22.675,122.35,S,0,12146
349,219,88,54,22.725,122.35,S,0,12147
349,223,88,55,22.775,122.35,S,0,12148
349,227,88,56,22.825,122.35,S,0,12149
349,231,88,57,22.875,122.35,S,0,12150
349,235,88,58,22.925,122.35,S,0,12151
349,239,88,59,22.975,122.35,S,0,12152
349,243,88,60,23.025,122.35,S,0,12153
349,247,88,61,23.075,122.35,S,0,12154
349,251,88,62,23.125,122.35,S,0,12155
349,255,88,63,23.175,122.35,S,0,12156
349,259,88,64,23.225,122.35,S,0,12157
349,263,88,65,23.275,122.35,S,0,12158
349,267,88,66,23.325,122.35,S,0,12159
349,271,88,67,23.375,122.35,S,0,12160
349,275,88,68,23.425,122.35,S,0,12161
349,279,88,69,23.475,122.35,S,0,12162
349,283,88,70,23.525,122.35,S,0,12163
349,287,88,71,23.575,122.35,S,0,12164
349,291,88,72,23.625,122.35,S,0,12165
349,295,88,73,23.675,122.35,S,0,12166
349,299,88,74,23.725,122.35,S,0,12167
349,303,88,75,23.775,122.35,S,0,12168
349,307,88,76,23.825,122.35,S,0,12169
349,311,88,77,23.875,122.35,S,0,12170
349,315,88,78,23.925,122.35,S,0,12171
349,319,88,79,23.975,122.35,S,0,12172
349,323,88,80,24.025,122.35,S,0,12173
349,327,88,81,24.075,122.35,S,0,12174
349,331,88,82,24.125,122.35,S,0,12175
349,335,88,83,24.175,122.35,S,0,12176
349,339,88,84,24.225,122.35,S,0,12177
349,343,88,85,24.275,122.35,S,0,12178
349,347,88,86,24.325,122.35,S,0,12179
349,351,88,87,24.375,122.35,S,0,12180
349,355,88,88,24.425,122.35,S,0,12181
349,359,88,89,24.475,122.35,S,0,12182
349,363,88,90,24.525,122.35,S,0,12183
349,367,88,91,24.575,122.35,S,0,12184
349,371,88,92,24.625,122.35,S,0,12185
349,375,88,93,24.675,122.35,S,0,12186
349,379,88,94,24.725,122.35,S,0,12187
349,383,88,95,24.775,122.35,S,0,12188
349,387,88,96,24.825,122.35,S,0,12189
349,391,88,97,24.875,122.35,S,0,12190
349,395,88,98,24.925,122.35,S,0,12191
349,399,88,99,24.975,122.35,S,0,12192
349,403,88,100,25.025,122.35,S,0,12193
349,407,88,101,25.075,122.35,S,0,12194
349,411,88,102,25.125,122.35,S,0,12195
349,415,88,103,25.175,122.35,S,0,12196
349,419,88,104,25.225,122.35,S,0,12197
349,423,88,105,25.275,122.35,S,0,12198
349,427,88,106,25.325,122.35,S,0,12199
349,431,88,107,25.375,122.35,S,0,12200
349,435,88,108,25.425,122.35,S,0,12201
349,439,88,109,25.475,122.35,S,0,12202
349,443,88,110,25.525,122.35,S,0,12203
349,447,88,111,25.575,122.35,S,0,12204
349,451,88,112,25.625,122.35,S,0,12205
349,455,88,113,25.675,122.35,S,0,12206
349,459,88,114,25.725,122.35,S,0,12207
349,463,88,115,25.775,122.35,S,0,12208
349,467,88,116,25.825,122.35,S,0,12209
349,471,88,117,25.875,122.35,S,0,12210
349,475,88,118,25.925,122.35,S,0,12211
349,479,88,119,25.975,122.35,S,0,12212
349,483,88,120,26.025,122.35,S,0,12213
349,487,88,121,26.075,122.35,S,0,12214
349,491,88,122,26.125,122.35,S,0,12215
349,495,88,123,26.175,122.35,S,0,12216
349,499,88,124,26.225,122.35,S,0,12217
349,503,88,125,26.275,122.35,S,0,12218
349,507,88,126,26.325,122.35,S,0,12219
349,511,88,127,26.375,122.35,S,0,12220
349,515,88,128,26.425,122.35,S,0,12221
349,519,88,129,26.475,122.35,S,0,12222
349,523,88,130,26.525,122.35,S,0,12223
349,527,88,131,26.575,122.35,S,0,12224
349,531,88,132,26.625,122.35,S,0,12225
349,535,88,133,26.675,122.35,S,0,12226
349,539,88,134,26.725,122.35,S,0,12227
349,543,88,135,26.775,122.35,S,0,12228
349,547,88,136,26.825,122.35,S,0,12229
349,551,88,137,26.875,122.35,S,0,12230
349,555,88,138,26.925,122.35,S,0,12231
349,559,88,139,26.975,122.35,S,0,12232
353,7,89,1,20.075,122.4,S,0,12233
353,11,89,2,20.125,122.4,S,0,12234
353,15,89,3,20.175,122.4,S,0,12235
353,19,89,4,20.225,122.4,S,0,12236
353,23,89,5,20.275,122.4,S,0,12237
353,27,89,6,20.325,122.4,S,0,12238
353,31,89,7,20.375,122.4,S,0,12239
353,35,89,8,20.425,122.4,S,0,12240
353,39,89,9,20.475,122.4,S,0,12241
353,43,89,10,20.525,122.4,S,0,12242
353,47,89,11,20.575,122.4,S,0,12243
353,51,89,12,20.625,122.4,S,0,12244
353,55,89,13,20.675,122.4,S,0,12245
353,59,89,14,20.725,122.4,S,0,12246
353,63,89,15,20.775,122.4,S,0,12247
353,67,89,16,20.825,122.4,S,0,12248
353,71,89,17,20.875,122.4,S,0,12249
353,75,89,18,20.925,122.4,S,0,12250
353,79,89,19,20.975,122.4,S,0,12251
353,83,89,20,21.025,122.4,S,0,12252
353,87,89,21,21.075,122.4,S,0,12253
353,91,89,22,21.125,122.4,S,0,12254
353,95,89,23,21.175,122.4,S,0,12255
353,99,89,24,21.225,122.4,S,0,12256
353,103,89,25,21.275,122.4,S,0,12257
353,107,89,26,21.325,122.4,S,0,12258
353,111,89,27,21.375,122.4,S,0,12259
353,115,89,28,21.425,122.4,S,0,12260
353,119,89,29,21.475,122.4,S,0,12261
353,123,89,30,21.525,122.4,S,0,12262
353,127,89,31,21.575,122.4,S,0,12263
353,131,89,32,21.625,122.4,S,0,12264
353,135,89,33,21.675,122.4,S,0,12265
353,139,89,34,21.725,122.4,S,0,12266
353,143,89,35,21.775,122.4,S,0,12267
353,147,89,36,21.825,122.4,S,0,12268
353,151,89,37,21.875,122.4,S,0,12269
353,155,89,38,21.925,122.4,S,0,12270
353,159,89,39,21.975,122.4,S,0,12271
353,163,89,40,22.025,122.4,S,0,12272
353,167,89,41,22.075,122.4,S,0,12273
353,171,89,42,22.125,122.4,S,0,12274
353,175,89,43,22.175,122.4,S,0,12275
353,179,89,44,22.225,122.4,S,0,12276
353,183,89,45,22.275,122.4,S,0,12277
353,187,89,46,22.325,122.4,S,0,12278
353,191,89,47,22.375,122.4,S,0,12279
353,195,89,48,22.425,122.4,S,0,12280
353,199,89,49,22.475,122.4,S,0,12281
353,203,89,50,22.525,122.4,S,0,12282
353,207,89,51,22.575,122.4,S,0,12283
353,211,89,52,22.625,122.4,S,0,12284
353,215,89,53,22.675,122.4,S,0,12285
353,219,89,54,22.725,122.4,S,0,12286
353,223,89,55,22.775,122.4,S,0,12287
353,227,89,56,22.825,122.4,S,0,12288
353,231,89,57,22.875,122.4,S,0,12289
353,235,89,58,22.925,122.4,S,0,12290
353,239,89,59,22.975,122.4,S,0,12291
353,243,89,60,23.025,122.4,S,0,12292
353,247,89,61,23.075,122.4,S,0,12293
353,251,89,62,23.125,122.4,S,0,12294
353,255,89,63,23.175,122.4,S,0,12295
353,259,89,64,23.225,122.4,S,0,12296
353,263,89,65,23.275,122.4,S,0,12297
353,267,89,66,23.325,122.4,S,0,12298
353,271,89,67,23.375,122.4,S,0,12299
353,275,89,68,23.425,122.4,S,0,12300
353,279,89,69,23.475,122.4,S,0,12301
353,283,89,70,23.525,122.4,S,0,12302
353,287,89,71,23.575,122.4,S,0,12303
353,291,89,72,23.625,122.4,S,0,12304
353,295,89,73,23.675,122.4,S,0,12305
353,299,89,74,23.725,122.4,S,0,12306
353,303,89,75,23.775,122.4,S,0,12307
353,307,89,76,23.825,122.4,S,0,12308
353,311,89,77,23.875,122.4,S,0,12309
353,315,89,78,23.925,122.4,S,0,12310
353,319,89,79,23.975,122.4,S,0,12311
353,323,89,80,24.025,122.4,S,0,12312
353,327,89,81,24.075,122.4,S,0,12313
353,331,89,82,24.125,122.4,S,0,12314
353,335,89,83,24.175,122.4,S,0,12315
353,339,89,84,24.225,122.4,S,0,12316
353,343,89,85,24.275,122.4,S,0,12317
353,347,89,86,24.325,122.4,S,0,12318
353,351,89,87,24.375,122.4,S,0,12319
353,355,89,88,24.425,122.4,S,0,12320
353,359,89,89,24.475,122.4,S,0,12321
353,363,89,90,24.525,122.4,S,0,12322
353,367,89,91,24.575,122.4,S,0,12323
353,371,89,92,24.625,122.4,S,0,12324
353,375,89,93,24.675,122.4,S,0,12325
353,379,89,94,24.725,122.4,S,0,12326
353,383,89,95,24.775,122.4,S,0,12327
353,387,89,96,24.825,122.4,S,0,12328
353,391,89,97,24.875,122.4,S,0,12329
353,395,89,98,24.925,122.4,S,0,12330
353,399,89,99,24.975,122.4,S,0,12331
353,403,89,100,25.025,122.4,S,0,12332
353,407,89,101,25.075,122.4,S,0,12333
353,411,89,102,25.125,122.4,S,0,12334
353,415,89,103,25.175,122.4,S,0,12335
353,419,89,104,25.225,122.4,S,0,12336
353,423,89,105,25.275,122.4,S,0,12337
353,427,89,106,25.325,122.4,S,0,12338
353,431,89,107,25.375,122.4,S,0,12339
353,435,89,108,25.425,122.4,S,0,12340
353,439,89,109,25.475,122.4,S,0,12341
353,443,89,110,25.525,122.4,S,0,12342
353,447,89,111,25.575,122.4,S,0,12343
353,451,89,112,25.625,122.4,S,0,12344
353,455,89,113,25.675,122.4,S,0,12345
353,459,89,114,25.725,122.4,S,0,12346
353,463,89,115,25.775,122.4,S,0,12347
353,467,89,116,25.825,122.4,S,0,12348
353,471,89,117,25.875,122.4,S,0,12349
353,475,89,118,25.925,122.4,S,0,12350
353,479,89,119,25.975,122.4,S,0,12351
353,483,89,120,26.025,122.4,S,0,12352
353,487,89,121,26.075,122.4,S,0,12353
353,491,89,122,26.125,122.4,S,0,12354
353,495,89,123,26.175,122.4,S,0,12355
353,499,89,124,26.225,122.4,S,0,12356
353,503,89,125,26.275,122.4,S,0,12357
353,507,89,126,26.325,122.4,S,0,12358
353,511,89,127,26.375,122.4,S,0,12359
353,515,89,128,26.425,122.4,S,0,12360
353,519,89,129,26.475,122.4,S,0,12361
353,523,89,130,26.525,122.4,S,0,12362
353,527,89,131,26.575,122.4,S,0,12363
353,531,89,132,26.625,122.4,S,0,12364
353,535,89,133,26.675,122.4,S,0,12365
353,539,89,134,26.725,122.4,S,0,12366
353,543,89,135,26.775,122.4,S,0,12367
353,547,89,136,26.825,122.4,S,0,12368
353,551,89,137,26.875,122.4,S,0,12369
353,555,89,138,26.925,122.4,S,0,12370
353,559,89,139,26.975,122.4,S,0,12371
357,7,90,1,20.075,122.45,S,0,12372
357,11,90,2,20.125,122.45,S,0,12373
357,15,90,3,20.175,122.45,S,0,12374
357,19,90,4,20.225,122.45,S,0,12375
357,23,90,5,20.275,122.45,S,0,12376
357,27,90,6,20.325,122.45,S,0,12377
357,31,90,7,20.375,122.45,S,0,12378
357,35,90,8,20.425,122.45,S,0,12379
357,39,90,9,20.475,122.45,S,0,12380
357,43,90,10,20.525,122.45,S,0,12381
357,47,90,11,20.575,122.45,S,0,12382
357,51,90,12,20.625,122.45,S,0,12383
357,55,90,13,20.675,122.45,S,0,12384
357,59,90,14,20.725,122.45,S,0,12385
357,63,90,15,20.775,122.45,S,0,12386
357,67,90,16,20.825,122.45,S,0,12387
357,71,90,17,20.875,122.45,S,0,12388
357,75,90,18,20.925,122.45,S,0,12389
357,79,90,19,20.975,122.45,S,0,12390
357,83,90,20,21.025,122.45,S,0,12391
357,87,90,21,21.075,122.45,S,0,12392
357,91,90,22,21.125,122.45,S,0,12393
357,95,90,23,21.175,122.45,S,0,12394
357,99,90,24,21.225,122.45,S,0,12395
357,103,90,25,21.275,122.45,S,0,12396
357,107,90,26,21.325,122.45,S,0,12397
357,111,90,27,21.375,122.45,S,0,12398
357,115,90,28,21.425,122.45,S,0,12399
357,119,90,29,21.475,122.45,S,0,12400
357,123,90,30,21.525,122.45,S,0,12401
357,127,90,31,21.575,122.45,S,0,12402
357,131,90,32,21.625,122.45,S,0,12403
357,135,90,33,21.675,122.45,S,0,12404
357,139,90,34,21.725,122.45,S,0,12405
357,143,90,35,21.775,122.45,S,0,12406
357,147,90,36,21.825,122.45,S,0,12407
357,151,90,37,21.875,122.45,S,0,12408
357,155,90,38,21.925,122.45,S,0,12409
357,159,90,39,21.975,122.45,S,0,12410
357,163,90,40,22.025,122.45,S,0,12411
357,167,90,41,22.075,122.45,S,0,12412
357,171,90,42,22.125,122.45,S,0,12413
357,175,90,43,22.175,122.45,S,0,12414
357,179,90,44,22.225,122.45,S,0,12415
357,183,90,45,22.275,122.45,S,0,12416
357,187,90,46,22.325,122.45,S,0,12417
357,191,90,47,22.375,122.45,S,0,12418
357,195,90,48,22.425,122.45,S,0,12419
357,199,90,49,22.475,122.45,S,0,12420
357,203,90,50,22.525,122.45,S,0,12421
357,207,90,51,22.575,122.45,S,0,12422
357,211,90,52,22.625,122.45,S,0,12423
357,215,90,53,22.675,122.45,S,0,12424
357,219,90,54,22.725,122.45,S,0,12425
357,223,90,55,22.775,122.45,S,0,12426
357,227,90,56,22.825,122.45,S,0,12427
357,231,90,57,22.875,122.45,S,0,12428
357,235,90,58,22.925,122.45,S,0,12429
357,239,90,59,22.975,122.45,S,0,12430
357,243,90,60,23.025,122.45,S,0,12431
357,247,90,61,23.075,122.45,S,0,12432
357,251,90,62,23.125,122.45,S,0,12433
357,255,90,63,23.175,122.45,S,0,12434
357,259,90,64,23.225,122.45,S,0,12435
357,263,90,65,23.275,122.45,S,0,12436
357,267,90,66,23.325,122.45,S,0,12437
357,271,90,67,23.375,122.45,S,0,12438
357,275,90,68,23.425,122.45,S,0,12439
357,279,90,69,23.475,122.45,S,0,12440
357,283,90,70,23.525,122.45,S,0,12441
357,287,90,71,23.575,122.45,S,0,12442
357,291,90,72,23.625,122.45,S,0,12443
357,295,90,73,23.675,122.45,S,0,12444
357,299,90,74,23.725,122.45,S,0,12445
357,303,90,75,23.775,122.45,S,0,12446
357,307,90,76,23.825,122.45,S,0,12447
357,311,90,77,23.875,122.45,S,0,12448
357,315,90,78,23.925,122.45,S,0,12449
357,319,90,79,23.975,122.45,S,0,12450
357,323,90,80,24.025,122.45,S,0,12451
357,327,90,81,24.075,122.45,S,0,12452
357,331,90,82,24.125,122.45,S,0,12453
357,335,90,83,24.175,122.45,S,0,12454
357,339,90,84,24.225,122.45,S,0,12455
357,343,90,85,24.275,122.45,S,0,12456
357,347,90,86,24.325,122.45,S,0,12457
357,351,90,87,24.375,122.45,S,0,12458
357,355,90,88,24.425,122.45,S,0,12459
357,359,90,89,24.475,122.45,S,0,12460
357,363,90,90,24.525,122.45,S,0,12461
357,367,90,91,24.575,122.45,S,0,12462
357,371,90,92,24.625,122.45,S,0,12463
357,375,90,93,24.675,122.45,S,0,12464
357,379,90,94,24.725,122.45,S,0,12465
357,383,90,95,24.775,122.45,S,0,12466
357,387,90,96,24.825,122.45,S,0,12467
357,391,90,97,24.875,122.45,S,0,12468
357,395,90,98,24.925,122.45,S,0,12469
357,399,90,99,24.975,122.45,S,0,12470
357,403,90,100,25.025,122.45,S,0,12471
357,407,90,101,25.075,122.45,S,0,12472
357,411,90,102,25.125,122.45,S,0,12473
357,415,90,103,25.175,122.45,S,0,12474
357,419,90,104,25.225,122.45,S,0,12475
357,423,90,105,25.275,122.45,S,0,12476
357,427,90,106,25.325,122.45,S,0,12477
357,431,90,107,25.375,122.45,S,0,12478
357,435,90,108,25.425,122.45,S,0,12479
357,439,90,109,25.475,122.45,S,0,12480
357,443,90,110,25.525,122.45,S,0,12481
357,447,90,111,25.575,122.45,S,0,12482
357,451,90,112,25.625,122.45,S,0,12483
357,455,90,113,25.675,122.45,S,0,12484
357,459,90,114,25.725,122.45,S,0,12485
357,463,90,115,25.775,122.45,S,0,12486
357,467,90,116,25.825,122.45,S,0,12487
357,471,90,117,25.875,122.45,S,0,12488
357,475,90,118,25.925,122.45,S,0,12489
357,479,90,119,25.975,122.45,S,0,12490
357,483,90,120,26.025,122.45,S,0,12491
357,487,90,121,26.075,122.45,S,0,12492
357,491,90,122,26.125,122.45,S,0,12493
357,495,90,123,26.175,122.45,S,0,12494
357,499,90,124,26.225,122.45,S,0,12495
357,503,90,125,26.275,122.45,S,0,12496
357,507,90,126,26.325,122.45,S,0,12497
357,511,90,127,26.375,122.45,S,0,12498
357,515,90,128,26.425,122.45,S,0,12499
357,519,90,129,26.475,122.45,S,0,12500
357,523,90,130,26.525,122.45,S,0,12501
357,527,90,131,26.575,122.45,S,0,12502
357,531,90,132,26.625,122.45,S,0,12503
357,535,90,133,26.675,122.45,S,0,12504
357,539,90,134,26.725,122.45,S,0,12505
357,543,90,135,26.775,122.45,S,0,12506
357,547,90,136,26.825,122.45,S,0,12507
357,551,90,137,26.875,122.45,S,0,12508
357,555,90,138,26.925,122.45,S,0,12509
357,559,90,139,26.975,122.45,S,0,12510
361,7,91,1,20.075,122.5,S,0,12511
361,11,91,2,20.125,122.5,S,0,12512
361,15,91,3,20.175,122.5,S,0,12513
361,19,91,4,20.225,122.5,S,0,12514
361,23,91,5,20.275,122.5,S,0,12515
361,27,91,6,20.325,122.5,S,0,12516
361,31,91,7,20.375,122.5,S,0,12517
361,35,91,8,20.425,122.5,S,0,12518
361,39,91,9,20.475,122.5,S,0,12519
361,43,91,10,20.525,122.5,S,0,12520
361,47,91,11,20.575,122.5,S,0,12521
361,51,91,12,20.625,122.5,S,0,12522
361,55,91,13,20.675,122.5,S,0,12523
361,59,91,14,20.725,122.5,S,0,12524
361,63,91,15,20.775,122.5,S,0,12525
361,67,91,16,20.825,122.5,S,0,12526
361,71,91,17,20.875,122.5,S,0,12527
361,75,91,18,20.925,122.5,S,0,12528
361,79,91,19,20.975,122.5,S,0,12529
361,83,91,20,21.025,122.5,S,0,12530
361,87,91,21,21.075,122.5,S,0,12531
361,91,91,22,21.125,122.5,S,0,12532
361,95,91,23,21.175,122.5,S,0,12533
361,99,91,24,21.225,122.5,S,0,12534
361,103,91,25,21.275,122.5,S,0,12535
361,107,91,26,21.325,122.5,S,0,12536
361,111,91,27,21.375,122.5,S,0,12537
361,115,91,28,21.425,122.5,S,0,12538
361,119,91,29,21.475,122.5,S,0,12539
361,123,91,30,21.525,122.5,S,0,12540
361,127,91,31,21.575,122.5,S,0,12541
361,131,91,32,21.625,122.5,S,0,12542
361,135,91,33,21.675,122.5,S,0,12543
361,139,91,34,21.725,122.5,S,0,12544
361,143,91,35,21.775,122.5,S,0,12545
361,147,91,36,21.825,122.5,S,0,12546
361,151,91,37,21.875,122.5,S,0,12547
361,155,91,38,21.925,122.5,S,0,12548
361,159,91,39,21.975,122.5,S,0,12549
361,163,91,40,22.025,122.5,S,0,12550
361,167,91,41,22.075,122.5,S,0,12551
361,171,91,42,22.125,122.5,S,0,12552
361,175,91,43,22.175,122.5,S,0,12553
361,179,91,44,22.225,122.5,S,0,12554
361,183,91,45,22.275,122.5,S,0,12555
361,187,91,46,22.325,122.5,S,0,12556
361,191,91,47,22.375,122.5,S,0,12557
361,195,91,48,22.425,122.5,S,0,12558
361,199,91,49,22.475,122.5,S,0,12559
361,203,91,50,22.525,122.5,S,0,12560
361,207,91,51,22.575,122.5,S,0,12561
361,211,91,52,22.625,122.5,S,0,12562
361,215,91,53,22.675,122.5,S,0,12563
361,219,91,54,22.725,122.5,S,0,12564
361,223,91,55,22.775,122.5,S,0,12565
361,227,91,56,22.825,122.5,S,0,12566
361,231,91,57,22.875,122.5,S,0,12567
361,235,91,58,22.925,122.5,S,0,12568
361,239,91,59,22.975,122.5,S,0,12569
361,243,91,60,23.025,122.5,S,0,12570
361,247,91,61,23.075,122.5,S,0,12571
361,251,91,62,23.125,122.5,S,0,12572
361,255,91,63,23.175,122.5,S,0,12573
361,259,91,64,23.225,122.5,S,0,12574
361,263,91,65,23.275,122.5,S,0,12575
361,267,91,66,23.325,122.5,S,0,12576
361,271,91,67,23.375,122.5,S,0,12577
361,275,91,68,23.425,122.5,S,0,12578
361,279,91,69,23.475,122.5,S,0,12579
361,283,91,70,23.525,122.5,S,0,12580
361,287,91,71,23.575,122.5,S,0,12581
361,291,91,72,23.625,122.5,S,0,12582
361,295,91,73,23.675,122.5,S,0,12583
361,299,91,74,23.725,122.5,S,0,12584
361,303,91,75,23.775,122.5,S,0,12585
361,307,91,76,23.825,122.5,S,0,12586
361,311,91,77,23.875,122.5,S,0,12587
361,315,91,78,23.925,122.5,S,0,12588
361,319,91,79,23.975,122.5,S,0,12589
361,323,91,80,24.025,122.5,S,0,12590
361,327,91,81,24.075,122.5,S,0,12591
361,331,91,82,24.125,122.5,S,0,12592
361,335,91,83,24.175,122.5,S,0,12593
361,339,91,84,24.225,122.5,S,0,12594
361,343,91,85,24.275,122.5,S,0,12595
361,347,91,86,24.325,122.5,S,0,12596
361,351,91,87,24.375,122.5,S,0,12597
361,355,91,88,24.425,122.5,S,0,12598
361,359,91,89,24.475,122.5,S,0,12599
361,363,91,90,24.525,122.5,S,0,12600
361,367,91,91,24.575,122.5,S,0,12601
361,371,91,92,24.625,122.5,S,0,12602
361,375,91,93,24.675,122.5,S,0,12603
361,379,91,94,24.725,122.5,S,0,12604
361,383,91,95,24.775,122.5,S,0,12605
361,387,91,96,24.825,122.5,S,0,12606
361,391,91,97,24.875,122.5,S,0,12607
361,395,91,98,24.925,122.5,S,0,12608
361,399,91,99,24.975,122.5,S,0,12609
361,403,91,100,25.025,122.5,S,0,12610
361,407,91,101,25.075,122.5,S,0,12611
361,411,91,102,25.125,122.5,S,0,12612
361,415,91,103,25.175,122.5,S,0,12613
361,419,91,104,25.225,122.5,S,0,12614
361,423,91,105,25.275,122.5,S,0,12615
361,427,91,106,25.325,122.5,S,0,12616
361,431,91,107,25.375,122.5,S,0,12617
361,435,91,108,25.425,122.5,S,0,12618
361,439,91,109,25.475,122.5,S,0,12619
361,443,91,110,25.525,122.5,S,0,12620
361,447,91,111,25.575,122.5,S,0,12621
361,451,91,112,25.625,122.5,S,0,12622
361,455,91,113,25.675,122.5,S,0,12623
361,459,91,114,25.725,122.5,S,0,12624
361,463,91,115,25.775,122.5,S,0,12625
361,467,91,116,25.825,122.5,S,0,12626
361,471,91,117,25.875,122.5,S,0,12627
361,475,91,118,25.925,122.5,S,0,12628
361,479,91,119,25.975,122.5,S,0,12629
361,483,91,120,26.025,122.5,S,0,12630
361,487,91,121,26.075,122.5,S,0,12631
361,491,91,122,26.125,122.5,S,0,12632
361,495,91,123,26.175,122.5,S,0,12633
361,499,91,124,26.225,122.5,S,0,12634
361,503,91,125,26.275,122.5,S,0,12635
361,507,91,126,26.325,122.5,S,0,12636
361,511,91,127,26.375,122.5,S,0,12637
361,515,91,128,26.425,122.5,S,0,12638
361,519,91,129,26.475,122.5,S,0,12639
361,523,91,130,26.525,122.5,S,0,12640
361,527,91,131,26.575,122.5,S,0,12641
361,531,91,132,26.625,122.5,S,0,12642
361,535,91,133,26.675,122.5,S,0,12643
361,539,91,134,26.725,122.5,S,0,12644
361,543,91,135,26.775,122.5,S,0,12645
361,547,91,136,26.825,122.5,S,0,12646
361,551,91,137,26.875,122.5,S,0,12647
361,555,91,138,26.925,122.5,S,0,12648
361,559,91,139,26.975,122.5,S,0,12649
365,7,92,1,20.075,122.55,S,0,12650
365,11,92,2,20.125,122.55,S,0,12651
365,15,92,3,20.175,122.55,S,0,12652
365,19,92,4,20.225,122.55,S,0,12653
365,23,92,5,20.275,122.55,S,0,12654
365,27,92,6,20.325,122.55,S,0,12655
365,31,92,7,20.375,122.55,S,0,12656
365,35,92,8,20.425,122.55,S,0,12657
365,39,92,9,20.475,122.55,S,0,12658
365,43,92,10,20.525,122.55,S,0,12659
365,47,92,11,20.575,122.55,S,0,12660
365,51,92,12,20.625,122.55,S,0,12661
365,55,92,13,20.675,122.55,S,0,12662
365,59,92,14,20.725,122.55,S,0,12663
365,63,92,15,20.775,122.55,S,0,12664
365,67,92,16,20.825,122.55,S,0,12665
365,71,92,17,20.875,122.55,S,0,12666
365,75,92,18,20.925,122.55,S,0,12667
365,79,92,19,20.975,122.55,S,0,12668
365,83,92,20,21.025,122.55,S,0,12669
365,87,92,21,21.075,122.55,S,0,12670
365,91,92,22,21.125,122.55,S,0,12671
365,95,92,23,21.175,122.55,S,0,12672
365,99,92,24,21.225,122.55,S,0,12673
365,103,92,25,21.275,122.55,S,0,12674
365,107,92,26,21.325,122.55,S,0,12675
365,111,92,27,21.375,122.55,S,0,12676
365,115,92,28,21.425,122.55,S,0,12677
365,119,92,29,21.475,122.55,S,0,12678
365,123,92,30,21.525,122.55,S,0,12679
365,127,92,31,21.575,122.55,S,0,12680
365,131,92,32,21.625,122.55,S,0,12681
365,135,92,33,21.675,122.55,S,0,12682
365,139,92,34,21.725,122.55,S,0,12683
365,143,92,35,21.775,122.55,S,0,12684
365,147,92,36,21.825,122.55,S,0,12685
365,151,92,37,21.875,122.55,S,0,12686
365,155,92,38,21.925,122.55,S,0,12687
365,159,92,39,21.975,122.55,S,0,12688
365,163,92,40,22.025,122.55,S,0,12689
365,167,92,41,22.075,122.55,S,0,12690
365,171,92,42,22.125,122.55,S,0,12691
365,175,92,43,22.175,122.55,S,0,12692
365,179,92,44,22.225,122.55,S,0,12693
365,183,92,45,22.275,122.55,S,0,12694
365,187,92,46,22.325,122.55,S,0,12695
365,191,92,47,22.375,122.55,S,0,12696
365,195,92,48,22.425,122.55,S,0,12697
365,199,92,49,22.475,122.55,S,0,12698
365,203,92,50,22.525,122.55,S,0,12699
365,207,92,51,22.575,122.55,S,0,12700
365,211,92,52,22.625,122.55,S,0,12701
365,215,92,53,22.675,122.55,S,0,12702
365,219,92,54,22.725,122.55,S,0,12703
365,223,92,55,22.775,122.55,S,0,12704
365,227,92,56,22.825,122.55,S,0,12705
365,231,92,57,22.875,122.55,S,0,12706
365,235,92,58,22.925,122.55,S,0,12707
365,239,92,59,22.975,122.55,S,0,12708
365,243,92,60,23.025,122.55,S,0,12709
365,247,92,61,23.075,122.55,S,0,12710
365,251,92,62,23.125,122.55,S,0,12711
365,255,92,63,23.175,122.55,S,0,12712
365,259,92,64,23.225,122.55,S,0,12713
